강좌명,학습기관,학습기간,접수기간,강사명,수강료,교육방법,교육대상,교육주기,교육정원,교육장소,교육문의전화,접수방법,직업능력개발_훈련비지원,교육공고_링크,조회수
[송협주판화공방] 실크스크린 아카데미(9월),부산진구평생학습관,2024.09.05 ~ 2024.09.26,2024.08.23 ~ 2024.09.02,김하영,무료,Offline (오프라인),기타,,8,기타,051-605-6382,온라인접수,수강료 미지원,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7016&lectureCode=20240814XSRV7089&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,0
필수 재테크 상식! 금융 & 부동산 실속 재테크,북구평생학습관,2024.09.05 ~ 2024.09.26,2024.08.14 ~ 2024.08.28,,무료,Offline (오프라인),일반성인,목,20,온라인 수업,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2436,0
(9/5) 건강하고 행복한 일상을 위한 스트레스 & 우울감 긍정 관리법,북구평생학습관,2024.09.05 ~ 2024.09.05,2024.08.14 ~ 2024.08.28,,무료,Offline (오프라인),일반성인,목,20,만덕도서관 다목적실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2441,0
이야기 할머니 양성과정(동화구연지도사),중구평생학습관,2024.09.04 ~ 2024.12.11,2024.08.01 ~ 2024.08.22,백승미,무료,Offline (오프라인),일반성인,,15,중구평생학습관,051-600-4165,온라인접수,수강료 미지원,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=236854,0
뉴스와 함께 알아보는 경제이야기,북구평생학습관,2024.09.04 ~ 2024.12.04,2024.08.14 ~ 2024.08.28,,무료,Offline (오프라인),일반성인,수,20,만덕도서관 강좌실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2427,0
동화구연지도사 2급 자격과정,북구평생학습관,2024.09.04 ~ 2024.12.04,2024.08.14 ~ 2024.08.28,,12000100000원,Offline (오프라인),일반성인,수,25,만덕도서관 다목적실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2421,0
감성을 더한 글씨! 수채 캘리그라피 3급 자격과정,북구평생학습관,2024.09.04 ~ 2024.12.04,2024.08.14 ~ 2024.08.28,,400004000020000원,Offline (오프라인),일반성인,수,20,만덕도서관 강좌실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2423,0
노후준비전문강사 1급 양성과정,북구평생학습관,2024.09.04 ~ 2024.12.04,2024.08.14 ~ 2024.08.28,,1000050000원,Offline (오프라인),일반성인,수,25,만덕도서관 강좌실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2422,0
아는 만큼 보인다: 세계 건축여행,해운대구 평생학습관,2024.09.04 ~ 2024.11.20,2024.08.12 ~ 2024.08.13,노정민,무료,Offline (오프라인),일반성인,"주 1회, 총 10차시(20시간)",25,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080116,0
집에서 따라할 수 있는 소도구 필라테스,해운대구 평생학습관,2024.09.04 ~ 2024.11.20,2024.08.12 ~ 2024.08.13,백나리,무료,Offline (오프라인),일반성인,"주 1회, 총 10차시(20시간)",15,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080118,0
[하반기 평생학습관] 한글새움 - 예쁜 글씨 쓰기,영도구평생학습관,2024.09.04 ~ 2024.11.20,2024.08.12 ~ 2024.08.23,김지연,무료,Offline (오프라인),기타,,20,"영도구 평생학습관(와치로 259, 놀이마루)",051-419-4518,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2848,0
내가 만드는 숏폼(릴스) 영상,해운대구 평생학습관,2024.09.04 ~ 2024.11.06,2024.08.12 ~ 2024.08.13,박희영,무료,Offline (오프라인),일반성인,"주 1회, 총 8차시(16시간)",12,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080117,0
미중년 남성 통기타 교실(초급),북구평생학습관,2024.09.04 ~ 2024.11.06,2024.08.14 ~ 2024.08.28,,무료,Offline (오프라인),일반성인,수,12,만덕도서관 다목적실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2430,0
생각 쑥쑥! 그림책 놀이 A반,영도구평생학습관,2024.09.04 ~ 2024.10.23,2024.08.13 ~ 2024.09.01,,무료,Offline (오프라인),기타,,12,지하1층 지혜+(강의실),051-419-4834,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2837,0
2024년 하반기 『Step up! phonics』 B반 (유아 6~7세),영도구평생학습관,2024.09.04 ~ 2024.10.23,2024.08.08 ~ 2024.09.03,,무료,Offline (오프라인),기타,,12,4층 Yellow Class,051-419-5674,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2859,0
2024년 하반기 『Step up! phonics』 A반 (초등 1~2학년),영도구평생학습관,2024.09.04 ~ 2024.10.23,2024.08.08 ~ 2024.09.03,,무료,Offline (오프라인),기타,,12,4층 Yellow Class,051-419-5674,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2858,0
커피 인문학과 함께 홈카페 즐기기,북구평생학습관,2024.09.04 ~ 2024.10.23,2024.08.14 ~ 2024.08.28,,30000원,Offline (오프라인),일반성인,수,12,만덕도서관 회의실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2434,0
3.**신중년인생이모작** 꼭 한번은 들어야 할 웰당잉,서구평생학습관,2024.09.04 ~ 2024.10.16,2024.08.12 ~ 2024.08.23,,무료,,고등학생,,30,서구청 평생학습관 1강의실,051-240-4042,온라인접수,수강료 지원,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1644&menuCd=DOM_000000703001004000,0
인공지능이 궁금해? 처음 시작하는 생성형 AI(인공지능) 알기,북구평생학습관,2024.09.04 ~ 2024.10.16,2024.08.14 ~ 2024.08.28,,무료,Offline (오프라인),일반성인,수,15,만덕도서관 다목적실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2435,0
3.◎신중년인생이모작◎ 꼭 한번은 들어야 할 웰다잉,서구평생학습관,2024.09.04 ~ 2024.10.16,2024.08.12 ~ 2024.08.23,,무료,,고등학생,,30,서구청 평생학습관 제1강의실,051-240-4042,온라인접수,수강료 지원,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1632&menuCd=DOM_000000703001004000,0
[모모라미스튜디오] 왕초보 나이프화 - 꽃(야간),부산진구평생학습관,2024.09.04 ~ 2024.09.25,2024.08.23 ~ 2024.09.02,김하영,무료,Offline (오프라인),기타,,8,기타,051-605-6382,온라인접수,수강료 미지원,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7030&lectureCode=20240814EQEW9137&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,0
16.[야간특강]레진공예 책갈피 및 가방걸이 만들기,서구평생학습관,2024.09.04 ~ 2024.09.04,2024.06.27 ~ 2024.07.14,,무료,,고등학생,,30,서구평생학습관,051-240-4044,온라인접수,수강료 지원,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1603&menuCd=DOM_000000703001004000,0
[하반기 평생학습관] 유쾌한 커뮤니케이션 대화법,영도구평생학습관,2024.09.03 ~ 2024.12.03,2024.08.12 ~ 2024.08.23,백승미,무료,Offline (오프라인),기타,,20,영도구 평생학습관,051-419-4518,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2844,0
마음을 열어주는 생활 수필 쓰기,중구평생학습관,2024.09.03 ~ 2024.12.03,2024.08.01 ~ 2024.08.22,장은연,무료,Offline (오프라인),일반성인,,15,중구평생학습관,051-600-4165,온라인접수,수강료 미지원,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=236106,0
타로심리상담전문가 2급 자격과정,북구평생학습관,2024.09.03 ~ 2024.11.26,2024.08.14 ~ 2024.08.28,,2000060000원,Offline (오프라인),일반성인,화,18,만덕도서관 다목적실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2420,0
줌바피트니스댄스,해운대구 평생학습관,2024.09.03 ~ 2024.11.14,2024.08.12 ~ 2024.08.13,서보람,무료,Offline (오프라인),일반성인,"주 2회, 총 20차시(20시간)",20,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080114,0
[하반기 평생학습관] 도시로 떠나는 문학여행,영도구평생학습관,2024.09.03 ~ 2024.11.12,2024.08.12 ~ 2024.08.23,박재현,무료,Offline (오프라인),기타,,20,"영도구 평생학습관(와치로 259, 놀이마루)",051-419-4518,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2843,0
스마트폰으로 보는 세상,해운대구 평생학습관,2024.09.03 ~ 2024.11.12,2024.08.12 ~ 2024.08.13,허채빈,무료,Offline (오프라인),일반성인,"주 1회, 총 10차시(20시간)",15,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080112,0
어반드로잉: 도시 속 삶을 그리다,해운대구 평생학습관,2024.09.03 ~ 2024.11.12,2024.08.12 ~ 2024.08.13,황상윤,무료,Offline (오프라인),일반성인,"주 1회, 총 10차시(20시간)",20,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080113,0
[하반기 평생학습관] 밸런스 바디 디자인,영도구평생학습관,2024.09.03 ~ 2024.11.12,2024.08.12 ~ 2024.08.23,김용서,무료,Offline (오프라인),기타,,20,영도구 평생학습관,051-419-4518,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2846,0
[하반기 평생학습관] 몽글몽글 뜨개소품 만들기,영도구평생학습관,2024.09.03 ~ 2024.11.05,2024.08.12 ~ 2024.08.23,길선문,무료,Offline (오프라인),기타,,20,영도구청 옆 부산은행 2층,051-419-4518,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2847,0
책으로 성장하는 독서 아카데미,영도구평생학습관,2024.09.03 ~ 2024.10.29,2024.08.13 ~ 2024.09.01,,무료,Offline (오프라인),기타,,20,지하1층 지혜+(강의실),051-419-4834,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2842,0
해운대 지역강사 역량강화 ‘스킬 업(UP)!’,해운대구 평생학습관,2024.09.03 ~ 2024.10.15,2024.08.12 ~ 2024.08.13,김정원 / 백승미 / 김경화,무료,Offline (오프라인),일반성인,"주 1회, 총 6차시(12시간)",15,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080111,0
책은 읽고 생각은 익고_어떻게 살 것인가?,북구평생학습관,2024.09.03 ~ 2024.10.08,2024.08.14 ~ 2024.08.28,,2원,Offline (오프라인),일반성인,화,12,만덕도서관 회의실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2433,0
일상에서 소박한 민주주의 찾기,북구평생학습관,2024.09.03 ~ 2024.10.01,2024.08.14 ~ 2024.08.28,,무료,Offline (오프라인),일반성인,화,15,만덕도서관 다목적실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2437,0
"[디지털배움터] 스마트폰,스마트하게 사용하기",사하구평생학습관,2024.09.03 ~ 2024.10.01,2024.08.22 ~ 2024.08.27,박아영,무료,Offline (오프라인),일반성인,목 | 10:00 ~ 12:00,20,학습시민센터,051-220-5546~8,온라인접수,수강료 미지원,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5669,0
[BLESS 4U] (9/3) 멋진인생 청.바.지(청춘은 바로 지금부터!),북구평생학습관,2024.09.03 ~ 2024.09.03,2024.08.20 ~ 2024.09.02,,무료,Offline (오프라인),일반성인,화,10,만덕도서관 3층 회의실,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2453,0
시니어 ？스마트폰 사진 꾸미기？(신중년 대상),영도구평생학습관,2024.09.03 ~ 2024.09.03,2024.08.20 ~ 2024.09.01,,무료,Offline (오프라인),기타,,15,영도도서관 지하1층 지혜+,051-419-4835,온라인접수,수강료 미지원,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2865,0
1.**신중년인생이모작** 미술심리상담사 자격과정(2급),서구평생학습관,2024.09.02 ~ 2024.12.16,2024.08.12 ~ 2024.08.23,,무료,,고등학생,,20,서구청 평생학습관 1강의실,051-240-4042,온라인접수,수강료 지원,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1646&menuCd=DOM_000000703001004000,0
1. ◎ 신중년인생이모작 ◎ 미술심리상담사 자격과정,서구평생학습관,2024.09.02 ~ 2024.12.16,2024.08.12 ~ 2024.08.23,,무료,,고등학생,,20,서구청 평생학습관 1강의실,051-240-4042,온라인접수,수강료 지원,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1630&menuCd=DOM_000000703001004000,0
책과 함께 떠나는 예술가 기행,북구평생학습관,2024.09.02 ~ 2024.11.25,2024.08.14 ~ 2024.08.28,,무료,Offline (오프라인),일반성인,월,25,온라인 수업,,온라인접수,수강료 미지원,https://www.bsbukgu.go.kr/reservation/index.bsbukgu&menuCd=DOM_000001801002000000&mode=view&programIdx=2426,0
인생은 놀이다! (전래놀이코칭지도사 2급),해운대구 평생학습관,2024.09.02 ~ 2024.11.11,2024.08.12 ~ 2024.08.13,조성미,무료,Offline (오프라인),일반성인,"주 1회, 총 10차시(20시간)",15,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080110,0
업사이클환경교육지도사 2급,해운대구 평생학습관,2024.09.02 ~ 2024.11.11,2024.08.12 ~ 2024.08.13,우미정,무료,Offline (오프라인),일반성인,"주 1회, 총 10차시(20시간)",20,해운대구 평생학습관,051-749-5635,온라인접수,수강료 미지원,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080109,0
[9월] 사진 편집과 블로그(야간),부산진구평생학습관,2024.09.02 ~ 2024.10.01,2024.08.20 ~ 2024.08.22,안정숙,무료,Offline (오프라인),일반성인,,20,전산교육장,051-605-6382,온라인접수,수강료 미지원,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6982&lectureCode=20240807JQAO7700&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,0
[9월] 엑셀 시작하기,부산진구평생학습관,2024.09.02 ~ 2024.10.01,2024.08.20 ~ 2024.08.22,안정숙,무료,Offline (오프라인),일반성인,,30,전산교육장,051-605-6382,온라인접수,수강료 미지원,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6978&lectureCode=20240807YWFD5157&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,0
[9월] 사진 편집과 블로그,부산진구평생학습관,2024.09.02 ~ 2024.10.01,2024.08.20 ~ 2024.08.22,안정숙,무료,Offline (오프라인),일반성인,,20,전산교육장,051-605-6382,온라인접수,수강료 미지원,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6982&lectureCode=20240807JQAO7700&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,0
[9월] 문서편집 시작하기,부산진구평생학습관,2024.09.02 ~ 2024.10.01,2024.08.20 ~ 2024.08.22,안정숙,무료,Offline (오프라인),일반성인,,30,전산교육장,051-605-6382,온라인접수,수강료 미지원,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6981&lectureCode=20240807AFAI3980&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=N&limitNum=2&seqAry=,0
[9월]엑셀 시작하기,부산진구평생학습관,2024.09.02 ~ 2024.10.01,2024.08.20 ~ 2024.08.22,안정숙,무료,Offline (오프라인),일반성인,,30,전산교육장,051-605-6382,온라인접수,수강료 미지원,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6978&lectureCode=20240807YWFD5157&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,0
[9월] 왕초보 컴퓨터 입문,부산진구평생학습관,2024.09.02 ~ 2024.10.01,2024.08.20 ~ 2024.08.22,안정숙,무료,Offline (오프라인),일반성인,,30,전산교육장,051-605-6382,온라인접수,수강료 미지원,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6980&lectureCode=20240807PAQA1691&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=N&limitNum=2&seqAry=,0
8. **신중년인생이모작** 펜 동화 일러스트,서구평생학습관,2024.08.30 ~ 2024.11.01,2024.08.12 ~ 2024.08.23,,무료,,고등학생,,20,서구청 평생학습관,051-240-4042,온라인접수,수강료 지원,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1639&menuCd=DOM_000000703001004000,0
8. ◎신중년인생이모작◎ 펜 동화 일러스트,서구평생학습관,2024.08.30 ~ 2024.11.01,2024.08.12 ~ 2024.08.23,,무료,,고등학생,,20,서구청 평생학습관 제2강의실,051-240-4042,온라인접수,수강료 지원,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1637&menuCd=DOM_000000703001004000,0
