출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,우대사항,링크,조회수
고용24,주식회사 서가네오리,주방보조원 모집,월급 340만원 ~ 400만원,2024-10-14,2024-12-13,부산광역시 부산진구 가야공원로 83-33 (가야동),관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 40시간)",음식점업,051-860-2133,"<td>
              
              - 모집직종 : 주방보조원<br/>* 주방보조(설거지, 재료손질)<br/>- 주6일근무, 평일1일 휴무<br/>- 평일: 오전10:00 ~ 오후9:30 (휴게시간 3시간) / 주말: 오전9:30 ~ 오후9:30 (휴게시간 3시간20분)<br/>- 급여: 3,400,000~4,000,000원 협의<br/><br/><br/>&lt;채용대행&gt;<br/>***부산고용센터 채용대행 중입니다.***<br/>문의사항은 051-860-2133으로 연락 부탁드립니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	북한이탈주민장기복무 제대군인고용촉진장려금대상자보훈취업지원대상자",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=K130042410140078&rtnTarget=list5&pageIndex=18&rtnUrl=?,402
고용24,아가조아동부산점,[2024 부산 잡(JOB) 페스티벌 참가업체] 산후도우미 모집,"일급 103,200원 ~ 110,080원",2024-10-14,2024-12-13,"부산광역시 해운대구 센텀중앙로 70, 부산 내 고객 자택지로 출근 (우동)",관계없음,학력무관,주 5일 근무,방문 복지서비스 제공업,,"<td>
              
              [2024 부산 잡(JOB) 페스티벌 참가업체] 000 모집<br/> - 일시 : 2024년 10월 24일(목) 10:00~17:00 [입장마감 16:00]<br/> - 장소 : 벡스코 제1전시장 1홀<br/> - 혜택 : 면접지원금 지급 (선착순500명)<br/><br/>[직무내용]<br/>- 출산 가정에 산모와 신생아를 돌보는 업무<br/>- 산모, 신생아 건강관리 수료증 우대<br/><br/><br/>※ 참가기업, 부대행사, 참여혜택 등 자세한 행사내용은‘홈페이지’(www.busanjob.net) 에서 확인하시기 바랍니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	고용촉진장려금대상자",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBA002410140088&rtnTarget=list6&pageIndex=18&rtnUrl=?,166
고용24,미엘,병원 조리보조원 채용,월급 206만원 이상,2024-10-14,2024-12-13,"부산광역시 동래구 중앙대로 1523, 부산우리들병원 12층 (온천동, SKHUBSKY)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",기관 구내식당업,,"<td>
              
              병원 조리보조원 채용<br/>- 식자재 전처리, 주방청소, 환자배식 등 <br/>-부산 동래구 온천동 (1호선 온천장역 3번출구 인근)<br/>- 근무시간 : 5:30~18:30 (휴게시간 3시간 포함)<br/>- 주중5일 스케줄 근무 /월 8회 휴무 <br/>-시간외 근무 있음, 시간외 수당 별도지급<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0052410140005&rtnTarget=list7&pageIndex=18&rtnUrl=?,292
고용24,에스제이청소용역대행,부산큰병원 청소원 모집 【경총중장년내일센터 채용대행】,"시급 9,860원 ~ 9,860원",2024-10-14,2024-12-13,"부산광역시 부산진구 가야대로 474, 부산큰병원 (개금동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 29시간)",건축물 일반 청소업,052-277-9493,"<td>
              
              ◈ 부산큰병원 청소원 모집◈<br/><br/>▶ 근무내용 : 병원 청소업무<br/>▶ 근무시간 :  06:00~12:00(월~금)/ 07:00~12:00(토요일)/ 주6일근무<br/>▶ 급여조건 : 시급 9,860원<br/>▶ 근무장소 : 부산광역시 부산진구 가야대로 494<br/><br/>※지원문의 : 경총 중장년 내일센터  직업상담사 한희숙  ☎052-277-9493 <br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0112410140007&rtnTarget=list8&pageIndex=18&rtnUrl=?,457
고용24,미소재가복지센터,[해운대 좌동] 가산사회복지사 급구,월급 207만원 ~ 207만원,2024-10-14,2024-12-13,"부산광역시 해운대구 대천로 56, . (좌동, 한일아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",방문 복지서비스 제공업,,"<td>
              
              [가산사회복지사] 긴급 구인 합니다.<br/><br/>-근무시간 : 주5일/9시~18시<br/>-사회복지사 자격증 필<br/>-월    급 : 207만원(급여 협의가능)<br/>-자차운전가능하신분 우대<br/>-전화 후 방문 접수<br/>*인접 거주자 희망<br/><br/>- 담당자 : 010-4586-2412 미소재가복지센터
            </td>",사회복지사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBQ002410140015&rtnTarget=list9&pageIndex=18&rtnUrl=?,447
고용24,(주)삼익에스부산센텀지점,【2024 부산 잡(JOB) 페스티벌 참가 업체】 신세계 스파랜드 (센텀시티점) 환경 (주간·야간) 미화원 채용,"연봉 2,700만원 이상",2024-10-14,2024-12-13,"부산광역시 해운대구 센텀남대로 35, 신세계 스파랜드 (우동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",음식점업,,"<td>
              
              【2024 부산 잡(JOB) 페스티벌 참가 업체】 신세계 스파랜드 미화원 <br/> - 일시 : 2024년 10월 24일(목) 10:00~17:00 [입장마감 16:00]<br/> - 장소 : 벡스코 제1전시장 1홀<br/> - 혜택 : 면접지원금 지급 (선착순500명)<br/>----------------------------------------------------<br/>✔. 직무내용 :  스파 內 공공시설 및 업장 미화.청소 등 업무 (남2.여2)<br/>✔. 지원자격 : 무관 / 관련 경력우대<br/>✔. 임금 : 연봉 2,700만원 이상 경력에 따라 협의(공휴일 수당 포함)<br/>✔. 근무시간 : 스케줄 근무<br/>-----------------------------------------------------<br/>※ 참가기업, 부대행사, 참여혜택 등 자세한 행사내용은‘홈페이지’(www.busanjob.net)에서 확인하시기 바랍니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410140079&rtnTarget=list10&pageIndex=18&rtnUrl=?,485
고용24,로드웨이 노인복지 센터,(주례동) 재가 요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-10-14,2024-12-13,"부산광역시 사상구 백양대로 515, . (주례동, 벽산신화아파트)",관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",노인 요양 복지시설 운영업,,"<td>
              
              (주례 벽산신화 아파트 거주) 3등급 70대 할머니 <br/>- 주 3일 / 요일, 시간 협의(오전, 오후 전부가능)<br/>- 거동 가능, 가사지원 외 일반적인 요양보호 업무<br/>-임금: 시급 12,500원
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002410140008&rtnTarget=list1&pageIndex=19&rtnUrl=?,270
고용24,주) 미소들 재가복지센터,[엄궁동] 3등급 70대 독거 할머니 / 오후 1-4시 / 주6일 / 재가요양보호사 모집,"시급 9,860원 이상",2024-10-14,2024-12-13,"부산광역시 사상구 낙동대로 712-17, .. (엄궁동, 엄궁한신1차아파트)",관계없음,초졸이하,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              *  엄궁아파트 3등급 70대 독거 할머니<br/>- 일상가사지원 및 병원 동행<br/>- 병원 동행시 운전가능 자차 소유 우대 (유류비 별도 지급)<br/>- 근무시간 오후 1-4시 / 주6일 (토요일 근무 조정 가능)<br/>* 시급 12,500원 (주휴및 제수당 포함)
            </td>","요양보호사1급(필수)
기타 : .","(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002410140007&rtnTarget=list2&pageIndex=19&rtnUrl=?,195
고용24,(주)삼익에스부산센텀지점,【2024 부산 잡(JOB) 페스티벌 참가 업체】 신세계 스파랜드 (센텀시티점) 주방 스튜어드(기물) 사원 채용,"연봉 2,700만원 이상",2024-10-14,2024-12-13,"부산광역시 해운대구 센텀남대로 35, 신세계 스파랜드 (우동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",음식점업,,"<td>
              
              【2024 부산 잡(JOB) 페스티벌 참가 업체】 신세계 스파랜드 스튜어드(기물)<br/><br/> - 일시 : 2024년 10월 24일(목) 10:00~17:00 [입장마감 16:00]<br/> - 장소 : 벡스코 제1전시장 1홀<br/> - 혜택 : 면접지원금 지급 (선착순500명)<br/>----------------------------------------------------<br/>✔. 직무내용 :  스파랜드 업장 內  주방 식기 세척 및 정리, 정돈 등 업무<br/>✔. 지원자격 : 무관 / 관련 경력우대<br/>✔. 임금 : 연봉 2,700만원 이상 경력에 따라 협의(공휴일 수당 포함)<br/>✔. 근무시간 : 일 8시간 스케줄 근무<br/>-----------------------------------------------------<br/>※ 참가기업, 부대행사, 참여혜택 등 자세한 행사내용은‘홈페이지’(www.busanjob.net)에서 확인하시기 바랍니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410140077&rtnTarget=list3&pageIndex=19&rtnUrl=?,237
고용24,(주)삼익에스부산센텀지점,【2024 부산 잡(JOB) 페스티벌 참가 업체】 신세계 스파랜드 (센텀시티점) 카페 서비스 사원 채용,"연봉 2,700만원 이상",2024-10-14,2024-12-13,"부산광역시 해운대구 센텀남대로 35, 신세계 스파랜드 (우동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",음식점업,,"<td>
              
              【2024 부산 잡(JOB) 페스티벌 참가 업체】 신세계 스파랜드 업장 카페 식음제조원<br/><br/> - 일시 : 2024년 10월 24일(목) 10:00~17:00 [입장마감 16:00]<br/> - 장소 : 벡스코 제1전시장 1홀<br/> - 혜택 : 면접지원금 지급 (선착순500명)<br/>----------------------------------------------------<br/>✔. 직무내용 :  스파랜드 업장 內 카페 음료 제조 업무<br/>✔. 지원자격 : 무관 / 관련 경력우대<br/>✔. 임금 : 연봉 2,700만원 이상 경력에 따라 협의(공휴일 수당 포함)<br/>✔. 근무시간 : 일 8시간 스케줄 근무<br/>-----------------------------------------------------<br/>※ 참가기업, 부대행사, 참여혜택 등 자세한 행사내용은‘홈페이지’(www.busanjob.net)에서 확인하시기 바랍니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410140076&rtnTarget=list4&pageIndex=19&rtnUrl=?,295
고용24,(주)삼익에스부산센텀지점,【2024 부산 잡(JOB) 페스티벌 참가 업체】 신세계 스파랜드 (센텀시티점) 키친 조리사 채용,"연봉 2,700만원 이상",2024-10-14,2024-12-13,"부산광역시 해운대구 센텀남대로 35, 신세계 스파랜드 (우동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",음식점업,,"<td>
              
              【2024 부산 잡(JOB) 페스티벌 참가 업체】 신세계 스파랜드 조리사<br/><br/> - 일시 : 2024년 10월 24일(목) 10:00~17:00 [입장마감 16:00]<br/> - 장소 : 벡스코 제1전시장 1홀<br/> - 혜택 : 면접지원금 지급 (선착순500명)<br/>----------------------------------------------------<br/>✔. 직무내용 : 한식, 양식 정해진 레시피에 의한 조리 업무<br/>✔. 지원자격 : 경력/자격증 무관 (조리사 자격증 우대)<br/>✔. 임금 : 연봉 2,700만원 이상 경력에 따라 협의 (공휴일 수당 포함)<br/>✔. 근무시간 : 일 8시간 스케줄 근무<br/>-----------------------------------------------------<br/>※ 참가기업, 부대행사, 참여혜택 등 자세한 행사내용은‘홈페이지’(www.busanjob.net)에서 확인하시기 바랍니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410140075&rtnTarget=list5&pageIndex=19&rtnUrl=?,191
고용24,신현대재가노인복지센타,[수영동] 재가요양보호사 구인,"시급 9,860원 ~ 12,500원",2024-10-14,2024-12-13,"부산광역시 수영구 수영로741번길 38, 수영협성르네상스타운 (수영동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",노인 요양 복지시설 운영업,,"<td>
              
              [수영동] 재가요양보호사 모집<br/><br/>✔근무지 : 수영구 수영로741번길 38, 수영동협성르네상스타운 아파트<br/>✔대상자 : 3등급 여자 어르신, 48년생<br/>✔근무시간 : 13:00~16:00(3시간), 주6일<br/>✔케어내용 : 일상생활 및 가사지원 등 요양보호 업무<br/>✔시급 : 12,500원(제수당 포함)<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410140073&rtnTarget=list6&pageIndex=19&rtnUrl=?,280
고용24,준요양병원,요양병원 급식보조원 채용,월급 282만원 이상,2024-10-14,2024-12-13,"부산광역시 동래구 충렬대로 372, 준요양병원 (안락동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",요양 병원,,"<td>
              
              요양병원 급식보조원 채용<br/>-식자재 전처리,식기세척업무 <br/>-경력무관 신입가능<br/>-근무시간 : 6:00-18:00(휴게시간 3시간)<br/>(월8회 휴무, 스케줄근무)<br/>-월 급여 282만원<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0052410140004&rtnTarget=list7&pageIndex=19&rtnUrl=?,375
