출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,우대사항,링크,조회수
고용24,우리재가복지센터,[부평동] 재가요양보호사님 모십니다,"시급 9,860원 ~ 12,900원",2024-09-25,2024-10-24,"부산광역시 중구 부평동4가 흑교로25번길 15, 인근 (부평동4가)",관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 6시간)",방문 복지서비스 제공업,,"<td>
              
              ● 부평동 / 부평파출소 인근 빌라 거주<br/>● 등급 외 50대 후반 독거 남성 / 투석 받고 계심<br/>● 식사, 장보기 등 가사 지원 위주<br/>● 주3일 / 화목토 / 10~12시<br/>● 시급 12,900원(9,860원+제수당포함)<br/>  문의: ☎051-242-4208<br/><br/>※ 동 구인은 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정) 등에 차이가 있을 수 있음
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002409250002&rtnTarget=list2&pageIndex=36&rtnUrl=?,237
고용24,우리재가복지센터,[부용동] 재가요양보호사님 모십니다.,"시급 9,860원 ~ 12,900원",2024-09-25,2024-10-24,"부산광역시 서구 부용동2가 부용로 38 (부용동2가, 동양빌라)",관계없음,학력무관,"주 2일 근무
(주 소정근로시간: 6시간)",방문 복지서비스 제공업,,"<td>
              
              ● 부용동 / 동아대학교 부민 캠퍼스 인근 거주<br/>● 등급 외 50대 중반 남성 /아드님과 거주<br/>● 거동도움,식사지원,가사지원<br/>● 주2일 /요일 및 시간 협의가능<br/>● 시급 12,900원(9.860+제수당 포함)<br/>☎ 051-242-4208<br/><br/>※ 동 구인은 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정) 등에 차이가 있을 수 있음
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002409250001&rtnTarget=list3&pageIndex=36&rtnUrl=?,307
고용24,가연재가복지센터,남구 대연동 요양보호사님을 모집합니다.,"시급 9,860원 ~ 9,860원",2024-09-25,2024-10-24,부산광역시 남구 황령대로352번길 22 (대연동),신입,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              - 4등급(84세) 여자어르신/황령대로352번길(대연동)<br/>- 09:00 ~ 12:00(주6일, 월24회)/시급 13000원((기본시급 +주휴수당 +연차수당 등 포함)<br/>- 일상적인 업무서비스 희망<br/>- 채용담당자 010-3006-9214 [ 가연재가복지센터 ]
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBE002409250001&rtnTarget=list4&pageIndex=36&rtnUrl=?,387
고용24,효사랑재가복지센터,남구 용호동 요양보호사님을 모집합니다.,"시급 9,860원 ~ 9,860원",2024-09-25,2024-10-24,"부산광역시 남구 동명로 189 (용호동, 용호신익타워아파트)",관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",노인 양로 복지시설 운영업,,"<td>
              
              - 4등급 여자어르신/동명로189(용호동)<br/>- 09:00 ~ 12:00(주3일)/시급 9860원<br/>- 일상적인 업무서비스 희망
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBE002409240006&rtnTarget=list5&pageIndex=36&rtnUrl=?,274
고용24,행복누리재가복지센터,[우동] 재가요양보호사 모집,"시급 9,860원 이상",2024-09-25,2024-10-24,"부산광역시 해운대구 해운대해변로 85, . (우동, 경동아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",노인 요양 복지시설 운영업,,"<td>
              
              -[우동] 재가요양보호사 구인<br/>- 대상자: 4등급  84 할아버지 / 독거<br/>- 지병 :  파킨슨<br/>- 근무시간: 오전9시~12시/  주5일 (6일도 가능)<br/>- 근무내용 : 병원동행, 반찬, 식사도움, 일상생활지원 등<br/>- 근무지 : 우동 974 경동마리나<br/>- 시급:  9,860 + 제세수당 별도문의 <br/>- 전화 통화 후 방문 : 051-701-2025 / 010-3215-2959 /행복누리재가복지센터<br/><br/>*실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정지) 등에 차이가 있을 수 있음
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBQ002409240019&rtnTarget=list6&pageIndex=36&rtnUrl=?,372
고용24,사랑방재가노인복지센터,사랑방재가노인복지센터 재가요양보호사 모집(기장 고촌),"시급 9,860원 ~ 12,400원",2024-09-25,2024-10-24,"부산광역시 기장군 철마면 고촌로44번길 16, 101동 (고촌휴먼시아1)",관계없음,학력무관,주 6일 근무,노인 요양 복지시설 운영업,,"<td>
              
              1. 업 체 명 :  사랑방재가노인복지센터(울주군 온양센터)<br/>2. 근무주소 : 기장군 철마면 고촌휴먼시아 아파트 101동<br/>3. 모집직종 : 재가요양보호사 여 1명 (대상자 : 3등급 86세 남자 어르신 독거 )<br/>                * 일상생활동봄 및 신체활동지원                   <br/>4. 우대사항 : 요양보호사 자격증(필수), 채용건강검진<br/>5. 근무시간 : 주6일, 09:00~12:00<br/>6. 급여사항 : 시급 9,860원~12,400원<br/>7. 복리후생 : 4대보험, 퇴직금<br/>8. 접수방법 : 전화 후 면접문의 - 이력서, 자격증 사본, 건강검진 결과지(1년이내)<br/>9. 문의 : 010-3693-5459 (052-237-3334)<br/><br/><br/>** 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음 **
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002409240012&rtnTarget=list7&pageIndex=36&rtnUrl=?,355
고용24,(주)참조은재가복지센터,[기장 정관읍] 재가요양보호사 모집,"시급 9,860원 ~ 12,500원",2024-09-25,2024-10-24,"부산광역시 기장군 정관읍 정관2로 24, . (정관신도시 휴먼시아2단지)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 10시간)",방문 복지서비스 제공업,,"<td>
              
              [기장 정관읍] 재가요양보호사 모집합니다.<br/><br/>- 정관읍 정관2로 24, 휴먼시아 2단지 아파트<br/>- 4등급 77세 여자어르신<br/>- 주5일/ 08시~10시 또는 07:30~09:30(일 2시간)<br/>- 가사, 신체활동, 일상생활지원 등<br/>- 시급 9,860원(수당포함 시 약 12,500원)<br/><br/>※ 문의 010-9774-1268 / 051-525-0777 [(주)참조은재가복지센터] ※
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	운전면허증",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBG002409240002&rtnTarget=list8&pageIndex=36&rtnUrl=?,263
고용24,웰케어재가노인복지센터,[좌동] 재가 요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-09-25,2024-10-24,"부산광역시 해운대구 좌동순환로 275, . (좌동, 대우2차아파트)",관계없음,학력무관,"주 4일 근무
(주 소정근로시간: 20시간)",그 외 기타 거주 복지시설 운영업,,"<td>
              
              [좌동] 대우2차아파트<br/>- 4등급 73세 파킨슨병 여자어르신/배우자 동거하시나 어르신만 케어<br/>- 12:30 ~ 15:30(서비스이용자의 상황에 따라 근로시간 외 ""추가시간""이 있을수 있음)/ 5시간/ 주4일(월~목)<br/>- 거동가능, 가사지원, 산책동행등<br/>- 시급: 9,860원(주휴, 연차수당 별도)((12,500원)<br/>- 전화 후 방문 : 010-5231-0054(웰케어재가노인복지센터)  <br/><br/>*실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBQ002409240001&rtnTarget=list9&pageIndex=36&rtnUrl=?,315
고용24,늘편한방문요양센터,[강서구 성북동] 재가요양보호사 구인,"시급 9,860원 ~ 9,860원",2024-09-25,2024-10-24,"부산광역시 강서구 선창길 7, .. (성북동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",노인 요양 복지시설 운영업,051-970-2357,"<td>
              
              -근무지 : 강서구 성북동 (가덕도 선창길)<br/>-대상자 : 5등급 여자어르신<br/>-직무 : 치매교육이수자 필수/ 요양보호사 전반 업무<br/>-근무시간 : 08:00~11:00 / 주5일 근무<br/>-급여 ; 시급 9,860원 (제세수당 별도 문의)<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF11472409240001&rtnTarget=list10&pageIndex=36&rtnUrl=?,267
고용24,한사랑재가복지센터,사상구 모라동 요양보호사님을 모집합니다.,"시급 9,860원 이상",2024-09-23,2024-11-02,"부산광역시 사상구 모라로192번길 50-25 (모라동, 모라주공아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",노인 요양 복지시설 운영업,,"<td>
              
              - 4등급 여자어르신/모라로192번길(모라)<br/>- 09:00 ~ 12:00(주5일)/시급 9860원<br/>- 일상적인 업무서비스 희망<br/>
</td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBE002409230007&rtnTarget=list1&pageIndex=37&rtnUrl=?,44
고용24,소풍노인복지센터,[양정동] 요양보호사 모집합니다.,"시급 9,860원 이상",2024-09-23,2024-11-02,"부산광역시 부산진구 거제천로40번길 6 (양정동, 보금자리)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",노인 요양 복지시설 운영업,,"<td>
              
              [양정동] 요양보호사 모집합니다.<br/>-대상자:4등급 80대 남자 어르신<br/>-근무내용: 어르신 케어<br/>-근무시간: 11시~14시 (주 5일)<br/>-시급: 9,860원(연차, 주휴수당, 교통비 별도)<br/>-채용문의: 010-3435-3488 
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10922409230007&rtnTarget=list2&pageIndex=37&rtnUrl=?,463
고용24,길재가노인복지센터,[동삼동]재가 요양보호사 모집,"시급 9,860원 이상",2024-09-23,2024-11-02,"부산광역시 영도구 와치로 288, 동삼한진로즈힐아파트 (동삼동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              [동삼동] 재가 요양보호사 모집<br/><br/>- 3등급/ 할머니/ 독거/86세<br/>- 동삼동 중리초등학교인근 동삼한진로즈힐아파트<br/>- 근무시간: 1. 09:00~12:00, 오후 17:00~19:00 2시간근무도 희망 / 주7일  - 1명근무<br/>               2. 09:00~12:00 / 주7일 , 오후 17:00~19:00  / 주7일  -2명근무 <br/>               3. 09:00~12:00, 오후 17:00~19:00  주6일(월~토요일), 09:00~12:00, 오후 17:00~19:00  주1일 (일요일)  - 2명근무 <br/>- 근무시간은 1,2,3번중 근무가능시간에 지원가능. 그외에도 근무형태는 협의가능.<br/>- 시급: 13,000원(기본급:9,860원+제수당포함)/ 주18시간은 센터지급 나머지는 개인지급. <br/>- 휠체어 이용, 기저귀착용,부축하여 화장실 사용도 가능함 <br/>- 채용담당자  길재가노인복지센터  이민비 010-9433-1450<br/><br/>※실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBN002409230008&rtnTarget=list3&pageIndex=37&rtnUrl=?,335
고용24,탑컨(TOPCON),컨테이너 수리 하실 분 구합니다!!,"연봉 3,000만원 이상",2024-09-23,2024-11-02,부산광역시 강서구 신항남로 330 (성북동),관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",그 외 기타 달리 분류되지 않은 제품 제조업,,"<td>
              
              1. 컨테이너 검사원
<br/>2. 컨테이너 수리 보조원(그라인더/단순도장/세척 등)
<br/>*외부작업으로 작업시 어려움 있음.
<br/>*정년보장 및 이후에도 계속 근무 가능합니다!!
<br/>*주5일근무/토요일근무1.5배 별도지급
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=K130232409230084&rtnTarget=list4&pageIndex=37&rtnUrl=?,474
고용24,모라재가복지센터,[3등급] 재가요양보호사 모집,"시급 9,860원 ~ 12,500원",2024-09-23,2024-11-02,"부산광역시 사상구 모라로110번길 121, . (모라동, 주공아파트1단지)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",방문 복지서비스 제공업,,"<td>
              
              * 모라주공1단지 아파트<br/><br/>- 3등급 50대후반 여자어르신/독거<br/>- 오전 8시30분~11시30분(주5일) /월22회<br/>- 휠체어 가능자/파킨슨<br/>- 시급:13,000원(시급 9,860원, 주휴수당, 연차수당 별도 지급 포함)<br/>- 문의: 051-305-9655
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912409230032&rtnTarget=list5&pageIndex=37&rtnUrl=?,561
