출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,링크
워크넷,(주)가람에프앤비,(한돈한우 음식점) 주방보조직원 채용,월급 250만원 이상,24/09/05,정보 없음,"부산광역시 사상구 학감대로 252, 수정빌딩 2층 (감전동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 40시간)",육류 가공식품 도매업,,"<td>
              
               ""내가대한의고기"" 프리미엄  직영점<br/>한돈한우 구이 &amp; 한우불고기전골<br/><br/>-업무내용 : 주방보조업무<br/>-근무시간 : 10:00 ~22:00 (휴게시간 14~17시)<br/>-주 6일 40시간<br/>-급여 :월 2,500,000원 이상(경력에 따른 차등 지급)<br/>
</td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0052409050004&rtnTarget=list8
워크넷,부산족발(주),족발음식점 홀서빙원 모집,월급 208만원 ~ 251만원,24/09/05,정보 없음,"부산광역시 중구 광복로 17-1, 부산족발 (부평동1가)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 39시간)",한식 음식점업,,"<td>
              
              족발음식점  홀서빙원 모집<br/>- 경력 무관<br/>- 근무시간 선택하여 지원가능 <br/>- 홀서빙, 손님응대업무<br/><br/>1. 10:00 ~ 17:00 (월 2,159,000원)<br/>2. 15:00 ~ 22:00 (월2,277,000원)<br/>3. 17:00 ~ 23:00 (월 2,087,000원)<br/>4. 17:00 ~ 24:00 (월 2,514,000원<br/><br/>*휴게시간 30분 포함, 월 4회 휴무<br/><br/>(하단의  소정근로시간은 업무 상황상 무관임을  안내드립니다.)<br/>
</td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0052409050002&rtnTarget=list9
워크넷,효향재가주간보호시설,[수영동] 재가 요양보호사 모집,"시급 12,500원 ~ 12,900원",24/09/05,24/11/04 마감,"부산광역시 수영구 연수로385번길 12-1, . (수영동)",관계없음,초졸이하,"주 6일 근무
(주 소정근로시간: 18시간)",노인 요양 복지시설 운영업,,"<td>
              
              수영동 재가 요양보호사 모집합니다.<br/><br/>- 4등급 할머니 (독거) <br/>- 일상생활지원,식사<br/>- 주6일 / 오전07:30~10:30<br/>- 시급 12,500원~12,900원 (제수당포함)<br/><br/>문의사항은 부산진구청 취업정보센터로 전화주세요(☎051-605-6406)<br/><br/>다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다<br/>주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.
            </td>",요양보호사(필수),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBH002409050001&rtnTarget=list10
워크넷,청학삼창아파트입주자대표회의,[영도구 일자리박람회 간접참여] 삼창아파트 미화원 채용,월급 145만원 ~ 155만원,24/09/05,정보 없음,"부산광역시 영도구 광암길 6, . (청학동, 청학삼창아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 21시간)",부동산업,,"<td>
              
              **2024년 영도구일자리박람회 개최**  <br/>일시 : 24.09.25(수)14:00~16:00   <br/>장소 : 영도구청1 층구민홀   <br/>행사내용: 채용면접, 취업컨설팅, 증명사진,타로취업, 면접메이크업체험,키링만들기체험 등다양한부대행사.  <br/>많은 관심과 참여부탁드립니다 .   <br/>자세한 내용은 영도구청 일자리지원센터    <br/>☏  051-419-4486로 연락바랍니다.<br/><br/>-아파트 단지 미화<br/>-근무시간 : 09:00~15:30(휴게시간 12시~13시) / 격주 토 근무(09:00~12:00)<br/>
</td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBO002409050001&rtnTarget=list1
워크넷,주식회사하나종합관리,<채용대행> 초량 협성마리나 G7 커뮤니티 미화원 모집,월급 180만원 ~ 180만원,24/09/05,정보 없음,"부산광역시 동구 충장대로 160, . (초량동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 36시간)",경비 및 경호 서비스업,051-702-9196,"<td>
              
              ▶커뮤니티 시설 미화원 1명<br/>▶근무지: 동구 충장대로 160(초량동)  <br/>▶근무시간: (화~일) 9시~16시, 월요일 휴무<br/>▶휴게시간:1시간<br/>▶급여: 월 1,804,380원<br/>▶제출서류: 이력서  <br/>▶접수방법: 팩스(051-702-9188) 이메일(hw702-9196@naver.com)<br/>▶문의전화: ☎051-702-9196 (해운대여성인력개발센터) <br/>
</td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10932409050001&rtnTarget=list2
워크넷,스마일시니어소망재가방문요양센터,[거제동]재가요양보호사 채용,"시급 9,860원 이상",24/09/05,정보 없음,"부산광역시 연제구 거제천로 233, - (거제동, 거제동월드메르디앙아파트)",관계없음,학력무관,"주 4일 근무
(주 소정근로시간: 12시간)",사회복지 상담서비스 제공업,,"<td>
              
              [거제동]재가요양보호사 채용<br/>- 4등급 70대 중반 남자어르신(치매 진단받음. 거동가능)<br/>- 주4일 / 오후1-4시<br/>- 거제월드메르디앙<br/>- 시급 13,000원(기본급9,860원+제수당 포함)<br/>- 산책위주, 말벗지원, 샤워도움<br/>- 스마일시니어재가센터 황경연 010-5739-2013
            </td>",요양보호사1급(필수),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBN002409050001&rtnTarget=list3
워크넷,에스제이청소용역대행,소아청소년과병원 청소원 모집 【경총중장년내일센터 채용대행】,월급 155만원 이상,24/09/05,24/09/19 마감,"부산광역시 부산진구 가야대로 460, 미래소아청소년과 (개금동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 30시간)",건축물 일반 청소업,052-277-9493,"<td>
              
              ◈ 부산 소아청소년과병원 청소원 모집◈<br/><br/>▶ 근무내용 : 병원청소 업무<br/>▶ 근무시간 :  07:00~15:00(월~금)/ 07:00~12:00(토) / 주6일근무<br/>▶ 급여조건 : 월급 1,550,000원<br/>▶ 근무장소 : 부산광역시 부산진구 가야대로<br/><br/>※지원문의 : 경총 중장년 내일센터  직업상담사 한희숙  ☎052-277-9493 <br/>
</td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0112409050001&rtnTarget=list4
워크넷,(주)두레재가센터,[장전동] 재가요양보호사 모집,"시급 9,860원 이상",24/09/05,정보 없음,"부산광역시 금정구 식물원로 3, .. (장전동, 산수유)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              [온천장역 인근 산수유아파트]<br/>* 4등급 할아버지(80대초반, 배우자 거주)<br/>* 가사 및 일상생활 지원<br/>* 주6일(토요일 격주 근무)<br/>* 13:00~16:00<br/>* 시급12,500원(주휴수당, 연차수당 포함)<br/>* 채용담당자: 010-4549-4426
            </td>",요양보호사(필수),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10912409050001&rtnTarget=list5
워크넷,(주)웃음꽃재가센터,수영구 수영동 요양보호사님을 모집합니다.,"시급 9,860원 ~ 9,860원",24/09/04,24/11/03 마감,"부산광역시 수영구 수영로741번길 20 (수영동, 현대아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",그 외 기타 비거주 복지 서비스업,,"<td>
              
              - 4등급(87세) 남자어르신/수영로741번길(수영동)<br/>- 09:00 ~ 12;00(주6일)/시급 9860원<br/>- 이동도움, 식사, 약도움 등 일상적인 업무서비스 희망
            </td>",요양보호사(필수),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBE002409040004&rtnTarget=list6
워크넷,사랑가득어린이집,조리원 모집 (정관),"시급 9,860원 ~ 9,860원",24/09/04,정보 없음,"부산광역시 기장군 기장읍 차성동로31번길 6, (기장읍 대라리 107-8)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 20시간)",교육 행정,,"<td>
              
              ㅁ 업 체 명 : 사랑가득 어린이집<br/>ㅁ 근무주소 : 기장읍 차성동로 31번길 6<br/>ㅁ 모집직종 : 조리사 1명<br/>ㅁ 우대사항 : 자격증 무관, 경력무관 <br/>** 영유아 급간식 조리를 잘해주실 수 있는 분 희망 ** <br/>ㅁ 근무시간 : 주 5일, 08:30~13:00 (휴게 11:30~12:00)<br/>ㅁ 급여사항 : 월 1,031,000원<br/>ㅁ 복리후생 : 4대보험, 퇴직금, 1식제공<br/>ㅁ 접수방법 : 이메일 접수 또는 전화 후 방문 - 이력서 <br/>ㅁ 연락처 : 010-2674-0304 // 이메일 : threefairy@naver.com //
            </td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBD002409040007&rtnTarget=list7
워크넷,조은관리시스템주식회사,[명지오션시티] 아파트 청소원 모집,월급 154만원 이상,24/09/04,24/10/03 마감,"부산광역시 강서구 명지오션시티11로 22, . (명지동, 명지 두산위브 포세이돈)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 30시간)",기타 개인 서비스업,,"<td>
              
              - 명지오션시티 두산위브포세이돈 아파트 미화원 모집
<br/>- 아파트 청소업무
<br/>- 시간: 평일 :9시~15시30분(휴게12시~13시), 토요일:9시~12시
<br/>- 월급: 1,542,400원
            </td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBB002409040004&rtnTarget=list8
워크넷,(주)아이에이치엠호텔포레프리미어남포지점,『2024 중구 Salligo 일자리박람회-간접참여업체』 [호텔포레 남포] 미화 계약직 사원 모집,"연봉 2,304만원 이상",24/09/04,24/09/25 마감,"부산광역시 중구 구덕로 54-1, 호텔포레 프리미어 남포점 4층 (남포동5가)",경력 (최소 0년 6 개월 이상) 우대,학력무관,"주 6일 근무
(주 소정근로시간: 35시간)",그 외 기타 숙박업,,"<td>
              
              『2024 중구 Salligo 일자리박람회-간접참여업체』 ❍ 일 시 : 2024.09.24(화), 14:00~17:00 ❍ 장 소 : 유라리광장(건어물시장 뒷편) 필요한 서류 지참 행사 당일 접수 가능)<br/><br/>*채용제목 : IHM 호텔포레 프리미어 남포지점 호텔미화 계약직 사원 1명 모집<br/><br/>*직무내용 : 호텔 로비, 화장실 등 호텔 건물 내부 청소, 분리수거 등 <br/><br/>*근무시간 : 08:30~16:00 / 스케줄근무 / 주5일 주6일 격주 근무 (월 6회 휴무)<br/><br/>*연봉 : 23,040,000원, 중식 제공<br/><br/>* 근무기간: 1년  (수습기간 3개월)<br/><br/>*경력: 관련 업무 경력자 우대
            </td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBP002409040004&rtnTarget=list9
워크넷,(주)듀델코리아,[명지 국제신도시 ] 더샵명지퍼스트월드 2단지 미화원 채용,월급 154만원 ~ 154만원,24/09/04,정보 없음,"부산광역시 강서구 명지국제7로 37, 37 (명지동, 더샵 명지퍼스트월드 2단지)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 29시간)",경비 및 경호 서비스업,,"<td>
              
              - 더샵명지퍼스트월드 2단지 미화원 채용<br/>- 근무시간: (평일) 09:00~15:30 / (토) 09:00~12:00 (휴게시간 포함)<br/>- 급여 : 1,542,400원<br/>- 복지카드 소지자우대<br/>- 문의/지원 : 미화반장 010-2559-9867(연락주실때  '더샵명지퍼스트월드 2단지 미화지원' 이라고 말씀해주세요)<br/><br/><br/><br/>
</td>",관계없음  ,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBB002409040003&rtnTarget=list10
워크넷,부모사랑노인복지센터,[다대동] 재가요양보호사 채용,"시급 9,860원 이상",24/09/04,24/09/18 마감,"부산광역시 사하구 다대로 473, - (다대동, 다대포현대아파트)",경력 (최소 0년 1 개월 이상) 우대,학력무관,"주 5일 근무
(주 소정근로시간: 20시간)",노인 요양 복지시설 운영업,,"<td>
              
              [다대 현대아파트]<br/><br/>- 2등급 78세 남자어르신케어 (부부거주)<br/>- 9:00~13:00 주5일<br/>- 시급 9,860원(주휴수당, 연차수당 발생 시 별도 지급)<br/>- 지원희망시 010-5702-8180번으로 연락바랍니다.
            </td>",요양보호사(필수),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10912409040013&rtnTarget=list1
